"DateTime","realtime_lmp (avg) (ercot)"
"2020-01-16 00:40:16",17.6
"2020-01-16 00:45:17",17.3
"2020-01-16 00:50:17",17.14
"2020-01-16 00:55:17",16.93
"2020-01-16 01:00:24",17.18
"2020-01-16 01:05:19",17.11
"2020-01-16 01:10:16",17.34
"2020-01-16 01:15:15",17.35
"2020-01-16 01:20:17",17.34
"2020-01-16 01:25:16",17.24
"2020-01-16 01:30:17",16.95
"2020-01-16 01:35:15",16.64
"2020-01-16 01:40:16",16.8
"2020-01-16 01:45:16",16.63
"2020-01-16 01:50:17",16.25
"2020-01-16 01:55:17",15.96
"2020-01-16 02:00:22",15.84
"2020-01-16 02:05:18",16.02
"2020-01-16 02:10:16",16.05
"2020-01-16 02:15:16",16.11
"2020-01-16 02:20:17",16.18
"2020-01-16 02:25:15",16.43
"2020-01-16 02:30:17",16.57
"2020-01-16 02:35:17",16.55
"2020-01-16 02:40:16",16.8
"2020-01-16 02:45:17",16.56
"2020-01-16 02:50:19",16.36
"2020-01-16 02:55:16",15.93
"2020-01-16 03:00:20",15.13
"2020-01-16 03:05:17",15.04
"2020-01-16 03:10:16",15.1
"2020-01-16 03:15:15",15.48
"2020-01-16 03:20:16",15.26
"2020-01-16 03:25:15",15.54
"2020-01-16 03:30:15",15.75
"2020-01-16 03:35:16",15.5
"2020-01-16 03:40:16",15.15
"2020-01-16 03:45:17",14.85
"2020-01-16 03:50:16",14.21
"2020-01-16 03:55:18",13.43
"2020-01-16 04:00:22",13.52
"2020-01-16 04:05:20",14.45
"2020-01-16 04:10:17",14.8
"2020-01-16 04:15:18",14.93
"2020-01-16 04:20:19",14.77
"2020-01-16 04:25:19",14.28
"2020-01-16 04:30:18",13.99
"2020-01-16 04:35:17",14.11
"2020-01-16 04:40:15",13.79
"2020-01-16 04:45:17",13.59
"2020-01-16 04:50:18",13.16
"2020-01-16 04:55:18",13.98
"2020-01-16 05:00:26",14.42
"2020-01-16 05:05:17",14.69
"2020-01-16 05:10:16",14.92
"2020-01-16 05:15:17",15.53
"2020-01-16 05:20:16",15.23
"2020-01-16 05:25:17",15.15
"2020-01-16 05:30:16",14.6
"2020-01-16 05:35:16",14.26
"2020-01-16 05:40:16",14.2
"2020-01-16 05:45:17",14.16
"2020-01-16 05:50:18",14.16
"2020-01-16 05:55:16",14.47
"2020-01-16 06:00:23",13.48
"2020-01-16 06:05:17",12.97
"2020-01-16 06:10:16",11.7
"2020-01-16 06:15:16",10.69
"2020-01-16 06:20:17",12.23
"2020-01-16 06:25:15",12.59
"2020-01-16 06:30:16",12.87
"2020-01-16 06:35:15",12.23
"2020-01-16 06:40:17",12.06
"2020-01-16 06:45:17",10.01
"2020-01-16 06:50:17",9.31
"2020-01-16 06:55:19",11.13
"2020-01-16 07:00:26",10.58
"2020-01-16 07:05:21",3.23
"2020-01-16 07:10:16",3.21
"2020-01-16 07:15:17",2.78
"2020-01-16 07:20:17",2.75
"2020-01-16 07:25:15",2.49
"2020-01-16 07:30:15",1.94
"2020-01-16 07:35:15",1.61
"2020-01-16 07:40:15",0.74
"2020-01-16 07:45:15",1.62
"2020-01-16 07:50:17",1.84
"2020-01-16 07:55:16",0.79
"2020-01-16 08:00:20",0.02
"2020-01-16 08:05:17",0
"2020-01-16 08:10:17",0.02
"2020-01-16 08:15:17",0
"2020-01-16 08:20:15",-0.01
"2020-01-16 08:25:17",-0.59
"2020-01-16 08:30:16",-0.73
"2020-01-16 08:35:17",-0.72
"2020-01-16 08:40:16",-0.72
"2020-01-16 08:45:18",-0.17
"2020-01-16 08:50:16",-0.72
"2020-01-16 08:55:17",-0.71
"2020-01-16 09:00:23",-0.01
"2020-01-16 09:05:16",-0.72
"2020-01-16 09:10:15",-0.6
"2020-01-16 09:15:15",-0.59
"2020-01-16 09:20:16",-0.6
"2020-01-16 09:25:15",-0.6
"2020-01-16 09:30:16",-0.72
"2020-01-16 09:35:16",-0.72
"2020-01-16 09:40:18",-0.71
"2020-01-16 09:45:22",-0.72
"2020-01-16 09:50:19",-0.59
"2020-01-16 09:55:19",-0.56
"2020-01-16 10:00:22",-0.57
"2020-01-16 10:05:17",-0.51
"2020-01-16 10:10:18",0.08
"2020-01-16 10:15:16",1.24
"2020-01-16 10:20:17",5.45
"2020-01-16 10:25:15",4.83
"2020-01-16 10:30:19",5.42
"2020-01-16 10:35:16",1.33
"2020-01-16 10:40:15",-0.75
"2020-01-16 10:45:16",-0.73
"2020-01-16 10:50:16",-0.56
"2020-01-16 10:55:17",0.05
"2020-01-16 11:00:22",0.08
"2020-01-16 11:05:17",5.75
"2020-01-16 11:10:17",6.89
"2020-01-16 11:15:17",7.35
"2020-01-16 11:20:16",7.32
"2020-01-16 11:25:15",6.41
"2020-01-16 11:30:17",6.95
"2020-01-16 11:35:16",10.72
"2020-01-16 11:40:16",8.22
"2020-01-16 11:45:16",0.28
"2020-01-16 11:50:17",1.15
"2020-01-16 11:55:17",4.26
"2020-01-16 12:00:20",3.44
"2020-01-16 12:05:17",8.94
"2020-01-16 12:10:18",10.11
"2020-01-16 12:15:17",11.47
"2020-01-16 12:20:16",11.58
"2020-01-16 12:25:17",13.53
"2020-01-16 12:30:18",12.91
"2020-01-16 12:35:17",12.53
"2020-01-16 12:40:16",12.45
"2020-01-16 12:45:18",12.58
"2020-01-16 12:50:17",13.02
"2020-01-16 12:55:17",12.87
"2020-01-16 13:00:23",12.78
"2020-01-16 13:05:18",12.68
"2020-01-16 13:10:16",12.58
"2020-01-16 13:15:19",12.65
"2020-01-16 13:20:17",12.44
"2020-01-16 13:25:17",12.41
"2020-01-16 13:30:17",12.83
"2020-01-16 13:35:16",12.54
"2020-01-16 13:40:17",12.56
"2020-01-16 13:45:16",12.62
"2020-01-16 13:50:18",12.55
"2020-01-16 13:55:18",12.96
"2020-01-16 14:00:21",12.86
"2020-01-16 14:05:17",12.97
"2020-01-16 14:10:19",13.22
"2020-01-16 14:15:16",13.4
"2020-01-16 14:20:16",13.49
"2020-01-16 14:25:19",13.78
"2020-01-16 14:30:16",13.86
"2020-01-16 14:35:17",13.75
"2020-01-16 14:40:18",13.22
"2020-01-16 14:45:19",13.67
"2020-01-16 14:50:18",13.48
"2020-01-16 14:55:17",13.78
"2020-01-16 15:00:27",13.69
"2020-01-16 15:05:19",13.9
"2020-01-16 15:10:20",13.16
"2020-01-16 15:15:19",13.19
"2020-01-16 15:20:19",12.58
"2020-01-16 15:25:16",12.34
"2020-01-16 15:30:22",12.27
"2020-01-16 15:35:17",12.64
"2020-01-16 15:40:19",12.75
"2020-01-16 15:45:17",12.6
"2020-01-16 15:50:17",12.42
"2020-01-16 15:55:23",12.48
"2020-01-16 16:00:19",12.35
"2020-01-16 16:05:24",12.45
"2020-01-16 16:10:22",12.61
"2020-01-16 16:15:19",12.99
"2020-01-16 16:20:16",13.4
"2020-01-16 16:25:18",14.66
"2020-01-16 16:30:17",13.92
"2020-01-16 16:35:17",13.68
"2020-01-16 16:40:16",13.31
"2020-01-16 16:45:23",13.53
"2020-01-16 16:50:16",13.97
"2020-01-16 16:55:19",14.28
"2020-01-16 17:00:24",14.49
"2020-01-16 17:05:18",15.47
"2020-01-16 17:10:17",15.81
"2020-01-16 17:15:30",16.44
"2020-01-16 17:20:15",16.72
"2020-01-16 17:25:16",16.59
"2020-01-16 17:30:28",16.55
"2020-01-16 17:35:17",17.07
"2020-01-16 17:40:16",17.77
"2020-01-16 17:45:17",17.45
"2020-01-16 17:50:17",17.19
"2020-01-16 17:55:19",16.43
"2020-01-16 18:00:27",16.59
"2020-01-16 18:05:18",17.91
"2020-01-16 18:07:53",20.2
"2020-01-16 18:10:18",17.92
"2020-01-16 18:15:18",17.77
"2020-01-16 18:20:17",17.85
"2020-01-16 18:25:16",17.77
"2020-01-16 18:30:18",17.56
"2020-01-16 18:35:18",17.78
"2020-01-16 18:40:16",18.05
"2020-01-16 18:45:17",18.24
"2020-01-16 18:50:17",18.07
"2020-01-16 18:55:18",18.05
"2020-01-16 19:00:27",17.81
"2020-01-16 19:05:19",17.95
"2020-01-16 19:10:16",18.26
"2020-01-16 19:15:18",18.59
"2020-01-16 19:20:16",18.07
"2020-01-16 19:25:17",17.95
"2020-01-16 19:30:19",17.95
"2020-01-16 19:35:17",18.09
"2020-01-16 19:40:17",18.22
"2020-01-16 19:45:17",18.07
"2020-01-16 19:50:16",18.07
"2020-01-16 19:55:17",18.14
"2020-01-16 20:00:24",18.03
"2020-01-16 20:05:18",17.95
"2020-01-16 20:10:17",17.96
"2020-01-16 20:15:15",18.48
"2020-01-16 20:20:17",18.36
"2020-01-16 20:25:19",18
"2020-01-16 20:30:20",17.87
"2020-01-16 20:35:17",17.77
"2020-01-16 20:40:19",17.89
"2020-01-16 20:45:18",18.47
"2020-01-16 20:50:17",18.03
"2020-01-16 20:55:18",17.84
"2020-01-16 21:00:23",17.66
"2020-01-16 21:05:18",17.7
"2020-01-16 21:10:18",17.74
"2020-01-16 21:15:22",17.81
"2020-01-16 21:20:17",17.79
"2020-01-16 21:25:17",17.97
"2020-01-16 21:30:18",17.93
"2020-01-16 21:35:17",17.95
"2020-01-16 21:40:18",17.85
"2020-01-16 21:45:18",17.74
"2020-01-16 21:50:17",17.67
"2020-01-16 21:55:17",17.7
"2020-01-16 22:00:23",17.68
"2020-01-16 22:05:20",17.69
"2020-01-16 22:10:19",18.5
"2020-01-16 22:15:18",18.44
"2020-01-16 22:20:16",18.26
"2020-01-16 22:25:15",18.05
"2020-01-16 22:30:20",18.24
"2020-01-16 22:35:17",18.27
"2020-01-16 22:40:16",18.33
"2020-01-16 22:45:18",18.41
"2020-01-16 22:50:17",18.46
"2020-01-16 22:55:19",18.48
"2020-01-16 23:00:22",18.59
"2020-01-16 23:05:19",18.26
"2020-01-16 23:10:18",18.4
"2020-01-16 23:15:18",18.5
"2020-01-16 23:20:16",18.97
"2020-01-16 23:25:17",21.22
"2020-01-16 23:30:19",23.15
"2020-01-16 23:35:17",22.8
"2020-01-16 23:40:18",53.96
"2020-01-16 23:45:18",28.97
"2020-01-16 23:50:19",40.78
"2020-01-16 23:55:18",26.46
"2020-01-17 00:00:23",33.47
"2020-01-17 00:05:19",27.76
"2020-01-17 00:05:54",78.56
"2020-01-17 00:10:18",85.62
"2020-01-17 00:15:16",83.77
"2020-01-17 00:20:17",73.87
"2020-01-17 00:25:16",34.82
"2020-01-17 00:30:18",34.99
"2020-01-17 00:35:18",37.12
"2020-01-17 00:40:17",34.27
"2020-01-17 00:45:18",33.59
"2020-01-17 00:50:18",30.96
"2020-01-17 00:55:17",33.76
"2020-01-17 01:00:22",33.84
"2020-01-17 01:05:18",29.63
"2020-01-17 01:10:17",34.92
"2020-01-17 01:15:18",35.25
"2020-01-17 01:20:16",37.76
"2020-01-17 01:25:17",41.43
"2020-01-17 01:30:20",64.74
"2020-01-17 01:35:17",64.73
"2020-01-17 01:40:18",81.4
"2020-01-17 01:45:19",82.47
"2020-01-17 01:50:19",78.91
"2020-01-17 01:55:19",39.88
"2020-01-17 02:00:22",40.4
"2020-01-17 02:05:19",34.24
"2020-01-17 02:10:19",35.06
"2020-01-17 02:15:17",33.32
"2020-01-17 02:20:18",31.49
"2020-01-17 02:25:18",30.45
"2020-01-17 02:30:18",32.4
"2020-01-17 02:35:17",32.4
"2020-01-17 02:40:18",34.29
"2020-01-17 02:45:16",33.22
"2020-01-17 02:50:16",31.52
"2020-01-17 02:55:20",24.55
"2020-01-17 03:00:20",31.54
"2020-01-17 03:05:19",26.7
"2020-01-17 03:10:16",33.36
"2020-01-17 03:15:16",31.51
"2020-01-17 03:20:18",29.93
"2020-01-17 03:25:16",31.38
"2020-01-17 03:30:20",29.26
"2020-01-17 03:35:17",28.75
"2020-01-17 03:40:17",28.7
"2020-01-17 03:45:19",29.04
"2020-01-17 03:50:17",28.8
"2020-01-17 03:55:18",22.96
"2020-01-17 04:00:23",24.13
"2020-01-17 04:05:24",25.97
"2020-01-17 04:10:19",20.97
"2020-01-17 04:15:20",24.16
"2020-01-17 04:20:17",24.27
"2020-01-17 04:25:19",24.65
"2020-01-17 04:30:19",24.52
"2020-01-17 04:35:19",22.88
"2020-01-17 04:40:20",23.45
"2020-01-17 04:45:19",23.64
"2020-01-17 04:50:20",23.57
"2020-01-17 04:55:18",23.67
"2020-01-17 05:00:23",28.87
"2020-01-17 05:05:17",25.14
"2020-01-17 05:10:19",29.2
"2020-01-17 05:15:19",28.93
"2020-01-17 05:20:18",28.89
"2020-01-17 05:25:17",28.64
"2020-01-17 05:30:18",28.58
"2020-01-17 05:35:17",23.68
"2020-01-17 05:40:18",23.44
"2020-01-17 05:45:21",23.22
"2020-01-17 05:50:19",22.92
"2020-01-17 05:55:17",21.99
"2020-01-17 06:00:27",22.49
"2020-01-17 06:05:19",16.83
"2020-01-17 06:10:18",22.28
"2020-01-17 06:15:17",22.36
"2020-01-17 06:20:17",22.32
"2020-01-17 06:25:17",22.41
"2020-01-17 06:30:16",22.52
"2020-01-17 06:35:16",22.63
"2020-01-17 06:40:19",22.8
"2020-01-17 06:45:19",22.78
"2020-01-17 06:50:18",22.74
"2020-01-17 06:55:19",16.61
"2020-01-17 07:00:23",17.18
"2020-01-17 07:05:21",22.86
"2020-01-17 07:10:19",22.67
"2020-01-17 07:15:17",22.37
"2020-01-17 07:20:16",22.13
"2020-01-17 07:25:16",22.02
"2020-01-17 07:30:18",16.95
"2020-01-17 07:35:16",16.82
"2020-01-17 07:40:16",16.79
"2020-01-17 07:45:16",16.76
"2020-01-17 07:50:17",16.63
"2020-01-17 07:55:17",21.81
"2020-01-17 08:00:22",22
"2020-01-17 08:05:17",22.08
"2020-01-17 08:10:15",16.61
"2020-01-17 08:15:16",16.59
"2020-01-17 08:20:16",16.78
"2020-01-17 08:25:16",16.56
"2020-01-17 08:30:18",21.8
"2020-01-17 08:35:17",16.28
"2020-01-17 08:40:16",16.43
"2020-01-17 08:45:17",16.55
"2020-01-17 08:50:17",16.39
"2020-01-17 08:55:16",16.36
"2020-01-17 09:00:22",15.99
"2020-01-17 09:05:18",15.99
"2020-01-17 09:10:16",16.12
"2020-01-17 09:15:17",16.41
"2020-01-17 09:20:18",16.36
"2020-01-17 09:25:18",16.12
"2020-01-17 09:30:19",15.76
"2020-01-17 09:35:19",15.76
"2020-01-17 09:40:17",15.82
"2020-01-17 09:45:22",15.82
"2020-01-17 09:50:17",15.84
"2020-01-17 09:55:21",15.76
"2020-01-17 10:00:29",15.76
"2020-01-17 10:05:18",16.25
"2020-01-17 10:10:20",16.47
"2020-01-17 10:15:19",16.51
"2020-01-17 10:20:17",21.88
"2020-01-17 10:25:16",16.5
"2020-01-17 10:30:20",16.54
"2020-01-17 10:35:17",22.28
"2020-01-17 10:40:16",22.41
"2020-01-17 10:45:16",16.92
"2020-01-17 10:50:16",16.91
"2020-01-17 10:55:17",17.13
"2020-01-17 11:00:23",17.2
"2020-01-17 11:05:18",27.27
"2020-01-17 11:10:18",30.2
"2020-01-17 11:15:17",25.12
"2020-01-17 11:20:18",23.48
"2020-01-17 11:25:17",18.13
"2020-01-17 11:30:18",23.39
"2020-01-17 11:35:15",23.38
"2020-01-17 11:40:16",18.24
"2020-01-17 11:45:18",23.31
"2020-01-17 11:50:17",18.05
"2020-01-17 11:55:16",18.2
"2020-01-17 12:00:22",18.21
"2020-01-17 12:05:18",19.42
"2020-01-17 12:10:15",27.14
"2020-01-17 12:15:18",26.34
"2020-01-17 12:20:16",26.11
"2020-01-17 12:25:17",26.43
"2020-01-17 12:30:17",26.42
"2020-01-17 12:35:17",24.97
"2020-01-17 12:40:16",24.45
"2020-01-17 12:45:17",24.33
"2020-01-17 12:50:17",23.74
"2020-01-17 12:55:18",24.93
"2020-01-17 13:00:22",24.46
"2020-01-17 13:05:17",24.91
"2020-01-17 13:10:17",24.8
"2020-01-17 13:15:17",24.45
"2020-01-17 13:20:15",24.18
"2020-01-17 13:25:16",25.91
"2020-01-17 13:30:17",18.12
"2020-01-17 13:35:17",17.93
"2020-01-17 13:40:17",23.11
"2020-01-17 13:45:19",23.4
"2020-01-17 13:50:17",23.54
"2020-01-17 13:55:19",23.84
"2020-01-17 14:00:22",24.24
"2020-01-17 14:05:18",24.89
"2020-01-17 14:10:15",24.96
"2020-01-17 14:15:17",27.11
"2020-01-17 14:20:17",32.68
"2020-01-17 14:25:17",27.08
"2020-01-17 14:30:18",33.17
"2020-01-17 14:35:15",26.04
"2020-01-17 14:40:17",26.03
"2020-01-17 14:45:18",26.03
"2020-01-17 14:50:17",24.93
"2020-01-17 14:55:15",19.28
"2020-01-17 15:00:22",25.82
"2020-01-17 15:05:20",26.01
"2020-01-17 15:10:17",28.66
"2020-01-17 15:15:20",28.14
"2020-01-17 15:20:18",27.09
"2020-01-17 15:25:19",27.13
"2020-01-17 15:30:20",27.13
"2020-01-17 15:35:17",25.01
"2020-01-17 15:40:20",19.96
"2020-01-17 15:45:20",21.49
"2020-01-17 15:50:18",23.44
"2020-01-17 15:55:18",23.54
"2020-01-17 16:00:21",21.25
"2020-01-17 16:02:18",75
"2020-01-17 16:05:16",891.87
"2020-01-17 16:06:13",75
"2020-01-17 16:10:19",23.36
"2020-01-17 16:15:16",22.69
"2020-01-17 16:20:16",22.37
"2020-01-17 16:25:27",22.76
"2020-01-17 16:30:18",24.76
"2020-01-17 16:35:16",59.73
"2020-01-17 16:40:16",24.64
"2020-01-17 16:45:19",22.75
"2020-01-17 16:50:17",24.74
"2020-01-17 16:55:16",24.64
"2020-01-17 17:00:28",33.61
"2020-01-17 17:05:19",24.63
"2020-01-17 17:10:18",24.38
"2020-01-17 17:15:23",24.63
"2020-01-17 17:20:19",24.64
"2020-01-17 17:25:18",40.28
"2020-01-17 17:30:18",24.74
"2020-01-17 17:35:18",24.21
"2020-01-17 17:40:15",20.84
"2020-01-17 17:45:17",20.29
"2020-01-17 17:50:18",21.78
"2020-01-17 17:55:19",22.76
"2020-01-17 18:00:26",22.64
"2020-01-17 18:05:24",23.97
"2020-01-17 18:10:16",24.56
"2020-01-17 18:15:17",24.76
"2020-01-17 18:20:19",22.8
"2020-01-17 18:25:15",22.79
"2020-01-17 18:30:19",24.79
"2020-01-17 18:35:18",24.79
"2020-01-17 18:40:21",23.79
"2020-01-17 18:45:18",24.76
"2020-01-17 18:50:20",24.07
"2020-01-17 18:55:19",24.49
"2020-01-17 19:00:24",20.16
"2020-01-17 19:05:20",19.09
"2020-01-17 19:10:16",19.1
"2020-01-17 19:15:17",18.96
"2020-01-17 19:20:16",19
"2020-01-17 19:25:16",19
"2020-01-17 19:30:19",19.08
"2020-01-17 19:35:16",19
"2020-01-17 19:40:20",18.99
"2020-01-17 19:45:18",20.94
"2020-01-17 19:50:17",19
"2020-01-17 19:55:16",20.45
"2020-01-17 20:00:27",19.34
"2020-01-17 20:05:18",19.01
"2020-01-17 20:10:24",17
"2020-01-17 20:15:19",17.58
"2020-01-17 20:20:17",18.13
"2020-01-17 20:25:18",17.81
"2020-01-17 20:30:21",17.88
"2020-01-17 20:35:15",18.02
"2020-01-17 20:40:20",17.89
"2020-01-17 20:45:18",17.89
"2020-01-17 20:50:21",18.17
"2020-01-17 20:55:22",18.01
"2020-01-17 21:00:22",17.76
"2020-01-17 21:05:22",18
"2020-01-17 21:10:17",17.74
"2020-01-17 21:15:18",17.88
"2020-01-17 21:20:19",17.98
"2020-01-17 21:25:16",17.07
"2020-01-17 21:30:18",17.05
"2020-01-17 21:35:16",16.95
"2020-01-17 21:42:40",16.72
"2020-01-17 21:43:44",16.75
"2020-01-17 21:45:15",16.43
"2020-01-17 21:50:15",16.68
"2020-01-17 21:55:14",16.68
"2020-01-17 22:00:23",16.46
"2020-01-17 22:05:17",15.95
"2020-01-17 22:10:13",16
"2020-01-17 22:15:13",15.59
"2020-01-17 22:20:14",16.36
"2020-01-17 22:25:13",16.71
"2020-01-17 22:30:15",16.73
"2020-01-17 22:35:13",16.37
"2020-01-17 22:40:14",16.71
"2020-01-17 22:45:14",17.34
"2020-01-17 22:50:14",17.15
"2020-01-17 22:55:23",16.92
"2020-01-17 23:00:18",16.92
"2020-01-17 23:05:16",16.36
"2020-01-17 23:10:13",16.24
"2020-01-17 23:15:13",16.56
"2020-01-17 23:20:13",17.97
"2020-01-17 23:25:14",18.09
"2020-01-17 23:30:14",18.12
"2020-01-17 23:35:13",17.37
"2020-01-17 23:40:13",17.26
"2020-01-17 23:45:14",17.32
"2020-01-17 23:50:15",17.3
"2020-01-17 23:55:14",17.1
"2020-01-18 00:00:18",17.08
"2020-01-18 00:05:14",17.13
"2020-01-18 00:10:14",16.25
"2020-01-18 00:15:14",16.47
"2020-01-18 00:20:14",16.15
"2020-01-18 00:25:13",16.2
"2020-01-18 00:30:13",16.3
"2020-01-18 00:35:13",15.87
"2020-01-18 00:40:13",15.69
"2020-01-18 00:45:14",15.53
"2020-01-18 00:50:14",14.8
"2020-01-18 00:55:13",14.46
"2020-01-18 01:00:16",14.3
"2020-01-18 01:05:16",13.91
"2020-01-18 01:10:14",13.97
"2020-01-18 01:15:15",13.99
"2020-01-18 01:20:12",13.76
"2020-01-18 01:25:12",13.8
"2020-01-18 01:30:13",14.06
"2020-01-18 01:35:12",14.11
"2020-01-18 01:40:13",13.97
"2020-01-18 01:45:13",13.86
"2020-01-18 01:50:13",13.4
"2020-01-18 01:55:14",13.34
"2020-01-18 02:00:17",13.3
"2020-01-18 02:05:13",13.32
"2020-01-18 02:10:13",13.26
"2020-01-18 02:15:13",13.41
"2020-01-18 02:20:13",13.25
"2020-01-18 02:25:13",13.24
"2020-01-18 02:30:14",13.34
"2020-01-18 02:35:12",13.37
"2020-01-18 02:40:13",13.35
"2020-01-18 02:45:13",13.34
"2020-01-18 02:50:14",13.57
"2020-01-18 02:55:13",14.21
"2020-01-18 03:00:17",14.15
"2020-01-18 03:05:13",13.79
"2020-01-18 03:10:12",14.16
"2020-01-18 03:15:13",14.21
"2020-01-18 03:20:13",14.15
"2020-01-18 03:25:12",14.21
"2020-01-18 03:30:13",14.03
"2020-01-18 03:35:13",13.73
"2020-01-18 03:40:13",13.51
"2020-01-18 03:45:13",13.21
"2020-01-18 03:50:13",13.4
"2020-01-18 03:55:13",13.3
"2020-01-18 04:00:18",13.13
"2020-01-18 04:05:13",13.03
"2020-01-18 04:10:13",13.33
"2020-01-18 04:15:15",13.35
"2020-01-18 04:20:14",13.08
"2020-01-18 04:25:15",12.93
"2020-01-18 04:30:14",13.11
"2020-01-18 04:35:14",12.64
"2020-01-18 04:40:14",11.99
"2020-01-18 04:45:13",11.99
"2020-01-18 04:50:13",11.97
"2020-01-18 04:55:14",12.17
"2020-01-18 05:00:18",12.59
"2020-01-18 05:05:14",12.64
"2020-01-18 05:10:13",12.88
"2020-01-18 05:15:12",13.41
"2020-01-18 05:20:14",13.43
"2020-01-18 05:25:14",13.25
"2020-01-18 05:30:13",12.66
"2020-01-18 05:35:13",12.92
"2020-01-18 05:40:12",13.13
"2020-01-18 05:45:15",12.86
"2020-01-18 05:50:13",12.7
"2020-01-18 05:55:14",12.98
"2020-01-18 06:00:19",14.53
"2020-01-18 06:05:13",15.12
"2020-01-18 06:10:13",15.32
"2020-01-18 06:15:13",15.5
"2020-01-18 06:20:12",15.55
"2020-01-18 06:21:59",15.63
"2020-01-18 06:22:26",15.68
"2020-01-18 06:25:13",16.11
"2020-01-18 06:30:14",16.08
"2020-01-18 06:35:14",16.25
"2020-01-18 06:40:17",15.97
"2020-01-18 06:45:13",15.63
"2020-01-18 06:50:14",16.07
"2020-01-18 06:55:14",16.14
"2020-01-18 07:00:17",15.91
"2020-01-18 07:05:15",16.01
"2020-01-18 07:10:12",15.58
"2020-01-18 07:15:13",15.78
"2020-01-18 07:20:13",15.66
"2020-01-18 07:25:13",15.86
"2020-01-18 07:30:13",15.65
"2020-01-18 07:35:13",15.22
"2020-01-18 07:40:13",15.04
"2020-01-18 07:45:13",15.1
"2020-01-18 07:50:13",14.95
"2020-01-18 07:55:13",15.32
"2020-01-18 08:00:17",15.5
"2020-01-18 08:05:13",15.27
"2020-01-18 08:10:14",15.24
"2020-01-18 08:15:14",15.5
"2020-01-18 08:20:13",15.6
"2020-01-18 08:25:13",15.53
"2020-01-18 08:30:14",15.5
"2020-01-18 08:35:12",15.51
"2020-01-18 08:40:14",15.67
"2020-01-18 08:45:13",15.89
"2020-01-18 08:50:13",16.04
"2020-01-18 08:55:13",16.02
"2020-01-18 09:00:15",16.14
"2020-01-18 09:05:13",16.16
"2020-01-18 09:10:12",16.32
"2020-01-18 09:15:13",16.33
"2020-01-18 09:20:13",16.17
"2020-01-18 09:25:13",15.58
"2020-01-18 09:30:13",15.51
"2020-01-18 09:35:13",15.23
"2020-01-18 09:40:14",15.51
"2020-01-18 09:45:14",15.51
"2020-01-18 09:50:14",15.31
"2020-01-18 09:55:14",15.29
"2020-01-18 10:00:18",15.37
"2020-01-18 10:05:14",15.65
"2020-01-18 10:10:12",15.5
"2020-01-18 10:15:13",14.8
"2020-01-18 10:20:13",14.29
"2020-01-18 10:25:13",14.13
"2020-01-18 10:30:15",14.25
"2020-01-18 10:35:13",14.04
"2020-01-18 10:40:13",14.09
"2020-01-18 10:45:12",13.89
"2020-01-18 10:50:13",13.4
"2020-01-18 10:55:15",13.08
"2020-01-18 11:00:16",12.42
"2020-01-18 11:05:14",11.49
"2020-01-18 11:10:14",11.19
"2020-01-18 11:15:14",8.2
"2020-01-18 11:20:14",3.49
"2020-01-18 11:25:14",3.49
"2020-01-18 11:30:13",3.45
"2020-01-18 11:35:13",3.39
"2020-01-18 11:40:13",2.19
"2020-01-18 11:45:13",2.19
"2020-01-18 11:50:12",1.94
"2020-01-18 11:55:13",1.94
"2020-01-18 12:00:19",1.94
"2020-01-18 12:05:14",2.49
"2020-01-18 12:10:13",3.31
"2020-01-18 12:15:13",5.32
"2020-01-18 12:20:13",6.76
"2020-01-18 12:25:14",8.56
"2020-01-18 12:30:14",8.95
"2020-01-18 12:35:13",9.62
"2020-01-18 12:40:14",9.55
"2020-01-18 12:45:14",7.07
"2020-01-18 12:50:15",6.66
"2020-01-18 12:55:14",7.03
"2020-01-18 13:00:18",8.04
"2020-01-18 13:05:13",9.34
"2020-01-18 13:10:14",9.39
"2020-01-18 13:15:14",9.36
"2020-01-18 13:20:13",9.3
"2020-01-18 13:25:13",9.06
"2020-01-18 13:30:13",9.61
"2020-01-18 13:35:13",10.14
"2020-01-18 13:40:14",10.23
"2020-01-18 13:45:13",9.85
"2020-01-18 13:50:14",9.91
"2020-01-18 13:55:15",9.63
"2020-01-18 14:00:18",9.58
"2020-01-18 14:05:13",10.17
"2020-01-18 14:10:14",10.45
"2020-01-18 14:15:13",10.45
"2020-01-18 14:20:13",10.33
"2020-01-18 14:25:15",10.75
"2020-01-18 14:30:14",10.73
"2020-01-18 14:35:13",10.73
"2020-01-18 14:40:13",11.24
"2020-01-18 14:45:14",11.28
"2020-01-18 14:50:14",11.24
"2020-01-18 14:55:14",11.14
"2020-01-18 15:00:17",11.05
"2020-01-18 15:05:15",11.73
"2020-01-18 15:10:13",11.58
"2020-01-18 15:15:14",11.63
"2020-01-18 15:20:14",11.23
"2020-01-18 15:25:15",11.24
"2020-01-18 15:30:14",11.18
"2020-01-18 15:35:13",11.28
"2020-01-18 15:40:13",11.73
"2020-01-18 15:45:14",12.84
"2020-01-18 15:50:14",12.61
"2020-01-18 15:55:13",11.61
"2020-01-18 16:00:18",11.97
"2020-01-18 16:05:13",12.02
"2020-01-18 16:10:14",11.54
"2020-01-18 16:15:14",11.74
"2020-01-18 16:20:19",13.03
"2020-01-18 16:25:13",12.78
"2020-01-18 16:30:14",12.42
"2020-01-18 16:35:13",12.36
"2020-01-18 16:40:13",12.56
