"DateTime","day_ahead_lbmp (avg) (nyiso)","day_ahead_lbmp (CENTRL) (nyiso)","day_ahead_lbmp (GENESE) (nyiso)","rtl (avg) (nyiso)"
"2020-03-09 05:05:00",,,,1240.282
"2020-03-09 05:10:00",,,,1254.145
"2020-03-09 05:15:00",,,,1261.336
"2020-03-09 05:20:00",,,,1267.482
"2020-03-09 05:25:00",,,,1279.291
"2020-03-09 05:30:00",,,,1285.882
"2020-03-09 05:35:00",,,,1295.355
"2020-03-09 05:40:00",,,,1303
"2020-03-09 05:45:00",,,,1309.055
"2020-03-09 05:50:00",,,,1316.6
"2020-03-09 05:55:00",,,,1328.464
"2020-03-09 06:00:00",16.127,13.01,12.25,1342.545
"2020-03-09 06:05:00",,,,1352.618
"2020-03-09 06:10:00",,,,1382.627
"2020-03-09 06:15:00",,,,1394.936
"2020-03-09 06:20:00",,,,1411.373
"2020-03-09 06:25:00",,,,1425.4
"2020-03-09 06:30:00",,,,1435.964
"2020-03-09 06:35:00",,,,1445.527
"2020-03-09 06:40:00",,,,1456.582
"2020-03-09 06:45:00",,,,1470.645
"2020-03-09 06:50:00",,,,1482.4
"2020-03-09 06:55:00",,,,1491.282
"2020-03-09 07:00:00",17.631,14,13.1,1507.364
"2020-03-09 07:05:00",,,,1518.227
"2020-03-09 07:10:00",,,,1532.491
"2020-03-09 07:15:00",,,,1541.009
"2020-03-09 07:20:00",,,,1553.618
"2020-03-09 07:25:00",,,,1549.691
"2020-03-09 07:30:00",,,,1554.491
"2020-03-09 07:35:00",,,,1549.827
"2020-03-09 07:40:00",,,,1562.682
"2020-03-09 07:45:00",,,,1555.2
"2020-03-09 07:50:00",,,,1556.673
"2020-03-09 07:55:00",,,,1564.8
"2020-03-09 08:00:00",17.85,16.62,15.84,1563.064
"2020-03-09 08:05:00",,,,1559.764
"2020-03-09 08:10:00",,,,1569.018
"2020-03-09 08:15:00",,,,1569.691
"2020-03-09 08:20:00",,,,1570.155
"2020-03-09 08:25:00",,,,1561.864
"2020-03-09 08:30:00",,,,1566.782
"2020-03-09 08:35:00",,,,1563.055
"2020-03-09 08:40:00",,,,1555.364
"2020-03-09 08:45:00",,,,1558.582
"2020-03-09 08:50:00",,,,1554.718
"2020-03-09 08:55:00",,,,1550.709
"2020-03-09 09:00:00",16.781,15.65,14.88,1546.764
"2020-03-09 09:05:00",,,,1537.864
"2020-03-09 09:10:00",,,,1548.891
"2020-03-09 09:15:00",,,,1547.773
"2020-03-09 09:20:00",,,,1546.4
"2020-03-09 09:25:00",,,,1537.327
"2020-03-09 09:30:00",,,,1537.636
"2020-03-09 09:35:00",,,,1535.427
"2020-03-09 09:40:00",,,,1533.591
"2020-03-09 09:45:00",,,,1525.727
"2020-03-09 09:50:00",,,,1520.982
"2020-03-09 09:55:00",,,,1516.836
"2020-03-09 10:00:00",15.331,13.54,12.81,1519.755
"2020-03-09 10:05:00",,,,1516.318
"2020-03-09 10:10:00",,,,1516.645
"2020-03-09 10:15:00",,,,1512.618
"2020-03-09 10:20:00",,,,1511.791
"2020-03-09 10:25:00",,,,1510.964
"2020-03-09 10:30:00",,,,1508.582
"2020-03-09 10:35:00",,,,1504.282
"2020-03-09 10:40:00",,,,1505.664
"2020-03-09 10:45:00",,,,1500.9
"2020-03-09 10:50:00",,,,1496.327
"2020-03-09 10:55:00",,,,1505.064
"2020-03-09 11:00:00",14.535,12.98,12.31,1494.382
"2020-03-09 11:05:00",,,,1492.827
"2020-03-09 11:10:00",,,,1493.518
"2020-03-09 11:15:00",,,,1491.955
"2020-03-09 11:20:00",,,,1493.991
"2020-03-09 11:25:00",,,,1488.4
"2020-03-09 11:30:00",,,,1481.155
"2020-03-09 11:35:00",,,,1480.455
"2020-03-09 11:40:00",,,,1479.3
"2020-03-09 11:45:00",,,,1480.773
"2020-03-09 11:50:00",,,,1480.564
"2020-03-09 11:55:00",,,,1481.673
"2020-03-09 12:00:00",13.861,12.39,11.74,1477.164
"2020-03-09 12:05:00",,,,1469.8
"2020-03-09 12:10:00",,,,1470.982
"2020-03-09 12:15:00",,,,1467.518
"2020-03-09 12:20:00",,,,1471.827
"2020-03-09 12:25:00",,,,1465.318
"2020-03-09 12:30:00",,,,1457.945
"2020-03-09 12:35:00",,,,1455.536
"2020-03-09 12:40:00",,,,1456.4
"2020-03-09 12:45:00",,,,1466.627
"2020-03-09 12:50:00",,,,1462.918
"2020-03-09 12:55:00",,,,1459.236
"2020-03-09 13:00:00",13.49,11.93,11.29,1453.627
"2020-03-09 13:05:00",,,,1455.536
"2020-03-09 13:10:00",,,,1459.745
"2020-03-09 13:15:00",,,,1458.064
"2020-03-09 13:20:00",,,,1455.882
"2020-03-09 13:25:00",,,,1450.991
"2020-03-09 13:30:00",,,,1449
"2020-03-09 13:35:00",,,,1450.955
"2020-03-09 13:40:00",,,,1453.718
"2020-03-09 13:45:00",,,,1448.918
"2020-03-09 13:50:00",,,,1448.409
"2020-03-09 13:55:00",,,,1442.027
"2020-03-09 14:00:00",13.157,11.78,11.18,1444.173
"2020-03-09 14:05:00",,,,1445.8
"2020-03-09 14:10:00",,,,1447.273
"2020-03-09 14:15:00",,,,1440.845
"2020-03-09 14:18:16",,,,1441.127
"2020-03-09 14:19:34",,,,1438.682
"2020-03-09 14:20:00",,,,1436.427
"2020-03-09 14:25:00",,,,1442.664
"2020-03-09 14:30:00",,,,1439.082
"2020-03-09 14:35:00",,,,1433.082
"2020-03-09 14:40:00",,,,1438.455
"2020-03-09 14:45:00",,,,1434.318
"2020-03-09 14:50:00",,,,1433.418
"2020-03-09 14:55:00",,,,1433.7
"2020-03-09 15:00:00",13.789,11.94,11.32,1437.055
"2020-03-09 15:05:00",,,,1437.009
"2020-03-09 15:10:00",,,,1435.055
"2020-03-09 15:15:00",,,,1440.964
"2020-03-09 15:20:00",,,,1437.836
"2020-03-09 15:25:00",,,,1438.745
"2020-03-09 15:30:00",,,,1440.991
"2020-03-09 15:35:00",,,,1444.609
"2020-03-09 15:40:00",,,,1448.227
"2020-03-09 15:45:00",,,,1446.573
"2020-03-09 15:50:00",,,,1449.755
"2020-03-09 15:55:00",,,,1454.036
"2020-03-09 16:00:00",14.943,13.06,12.37,1454.355
"2020-03-09 16:05:00",,,,1460.209
"2020-03-09 16:10:00",,,,1457.973
"2020-03-09 16:15:00",,,,1463.773
"2020-03-09 16:20:00",,,,1464.473
"2020-03-09 16:25:00",,,,1472.527
"2020-03-09 16:30:00",,,,1476.491
"2020-03-09 16:35:00",,,,1479.155
"2020-03-09 16:40:00",,,,1482.082
"2020-03-09 16:45:00",,,,1483.155
"2020-03-09 16:50:00",,,,1484.455
"2020-03-09 16:55:00",,,,1482.827
"2020-03-09 17:00:00",16.117,13.31,12.56,1488.345
"2020-03-09 17:05:00",,,,1492.891
"2020-03-09 17:10:00",,,,1498.564
"2020-03-09 17:15:00",,,,1501.1
"2020-03-09 17:20:00",,,,1505.045
"2020-03-09 17:25:00",,,,1509.936
"2020-03-09 17:30:00",,,,1514.627
"2020-03-09 17:35:00",,,,1518.8
"2020-03-09 17:40:00",,,,1522.318
"2020-03-09 17:45:00",,,,1527.582
"2020-03-09 17:50:00",,,,1530.518
"2020-03-09 17:55:00",,,,1533.182
"2020-03-09 18:00:00",18.411,15.1,14.21,1533.645
"2020-03-09 18:05:00",,,,1540.209
"2020-03-09 18:10:00",,,,1534.827
"2020-03-09 18:15:00",,,,1537.482
"2020-03-09 18:20:00",,,,1540.355
"2020-03-09 18:25:00",,,,1543.845
"2020-03-09 18:30:00",,,,1548.636
"2020-03-09 18:35:00",,,,1555.473
"2020-03-09 18:40:00",,,,1551.318
"2020-03-09 18:45:00",,,,1552.418
"2020-03-09 18:50:00",,,,1554.7
"2020-03-09 18:55:00",,,,1562.518
"2020-03-09 19:00:00",20.832,18.43,17.48,1567.982
"2020-03-09 19:05:00",,,,1570.545
"2020-03-09 19:10:00",,,,1583.609
"2020-03-09 19:15:00",,,,1593.536
"2020-03-09 19:20:00",,,,1597.218
"2020-03-09 19:25:00",,,,1608.518
"2020-03-09 19:30:00",,,,1611.718
"2020-03-09 19:35:00",,,,1613.755
"2020-03-09 19:40:00",,,,1613.991
"2020-03-09 19:45:00",,,,1613.227
"2020-03-09 19:50:00",,,,1611.009
"2020-03-09 19:55:00",,,,1615.355
"2020-03-09 20:00:00",17.916,15.06,14.25,1608.145
"2020-03-09 20:02:17",,,,1600.255
"2020-03-09 20:03:46",,,,1600.145
"2020-03-09 20:05:00",,,,1598.473
"2020-03-09 20:10:00",,,,1597.273
"2020-03-09 20:15:00",,,,1597.6
"2020-03-09 20:20:00",,,,1590.327
"2020-03-09 20:25:00",,,,1586.191
"2020-03-09 20:30:00",,,,1578.855
"2020-03-09 20:35:00",,,,1570.018
"2020-03-09 20:40:00",,,,1566.609
"2020-03-09 20:45:00",,,,1561.818
"2020-03-09 20:50:00",,,,1561.7
"2020-03-09 20:55:00",,,,1557.2
"2020-03-09 21:00:00",16.002,14.24,13.57,1551.755
"2020-03-09 21:05:00",,,,1548.827
"2020-03-09 21:10:00",,,,1535.873
"2020-03-09 21:15:00",,,,1525.655
"2020-03-09 21:20:00",,,,1526.791
"2020-03-09 21:25:00",,,,1513.773
"2020-03-09 21:30:00",,,,1512.145
"2020-03-09 21:35:00",,,,1505.118
"2020-03-09 21:40:00",,,,1496.273
"2020-03-09 21:45:00",,,,1488.245
"2020-03-09 21:50:00",,,,1479.345
"2020-03-09 21:55:00",,,,1475.436
"2020-03-09 22:00:00",14.033,12.59,11.95,1463.4
"2020-03-09 22:05:00",,,,1456.891
"2020-03-09 22:10:00",,,,1447.373
"2020-03-09 22:15:00",,,,1438.236
"2020-03-09 22:20:00",,,,1428
"2020-03-09 22:25:00",,,,1424.345
"2020-03-09 22:30:00",,,,1416.327
"2020-03-09 22:35:00",,,,1406.955
"2020-03-09 22:40:00",,,,1393.773
"2020-03-09 22:45:00",,,,1386.982
"2020-03-09 22:50:00",,,,1378.964
"2020-03-09 22:55:00",,,,1371.818
"2020-03-09 23:00:00",12.877,10.24,9.65,1362.609
"2020-03-09 23:05:00",,,,1355.291
"2020-03-09 23:10:00",,,,1340.118
"2020-03-09 23:15:00",,,,1334.618
"2020-03-09 23:20:00",,,,1326.6
"2020-03-09 23:25:00",,,,1318.145
"2020-03-09 23:30:00",,,,1316.291
"2020-03-09 23:35:00",,,,1294.627
"2020-03-09 23:40:00",,,,1286.355
"2020-03-09 23:45:00",,,,1287.973
"2020-03-09 23:50:00",,,,1275.273
"2020-03-09 23:55:00",,,,1271.527
"2020-03-10 00:00:00",11.434,8.84,8.31,1266.382
"2020-03-10 00:05:00",,,,1260.318
"2020-03-10 00:10:00",,,,1254.764
"2020-03-10 00:15:00",,,,1248.809
"2020-03-10 00:20:00",,,,1241.191
"2020-03-10 00:25:00",,,,1237.436
"2020-03-10 00:30:00",,,,1226.791
"2020-03-10 00:35:00",,,,1226.5
"2020-03-10 00:40:00",,,,1218.809
"2020-03-10 00:45:00",,,,1220.155
"2020-03-10 00:50:00",,,,1217.891
"2020-03-10 00:55:00",,,,1212.118
"2020-03-10 01:00:00",10.739,8.77,8.28,1200.427
"2020-03-10 01:05:00",,,,1201.3
"2020-03-10 01:10:00",,,,1196.982
"2020-03-10 01:15:00",,,,1195.191
"2020-03-10 01:20:00",,,,1184.7
"2020-03-10 01:25:00",,,,1181.491
"2020-03-10 01:30:00",,,,1182.382
"2020-03-10 01:35:00",,,,1181.855
"2020-03-10 01:40:00",,,,1181.318
"2020-03-10 01:45:00",,,,1179.782
"2020-03-10 01:50:00",,,,1169.918
"2020-03-10 01:55:00",,,,1172.536
"2020-03-10 02:00:00",10.157,8.4,7.97,1171.945
"2020-03-10 02:05:00",,,,1167.073
"2020-03-10 02:10:00",,,,1167.9
"2020-03-10 02:15:00",,,,1161.873
"2020-03-10 02:20:00",,,,1161.2
"2020-03-10 02:25:00",,,,1159.109
"2020-03-10 02:30:00",,,,1161.673
"2020-03-10 02:35:00",,,,1161.118
"2020-03-10 02:40:00",,,,1158.145
"2020-03-10 02:45:00",,,,1155.991
"2020-03-10 02:50:00",,,,1163.018
"2020-03-10 02:55:00",,,,1156.509
"2020-03-10 03:00:00",10.309,8.09,7.64,1157.355
"2020-03-10 03:05:00",,,,1150.7
"2020-03-10 03:10:00",,,,1151.364
"2020-03-10 03:15:00",,,,1149.455
"2020-03-10 03:20:00",,,,1152.355
"2020-03-10 03:25:00",,,,1147.591
"2020-03-10 03:30:00",,,,1148.982
"2020-03-10 03:35:00",,,,1153.373
"2020-03-10 03:40:00",,,,1149.655
"2020-03-10 03:45:00",,,,1153.982
"2020-03-10 03:50:00",,,,1149.636
"2020-03-10 03:55:00",,,,1157.973
"2020-03-10 04:00:00",10.053,7.59,7.14,1153.227
"2020-03-10 04:05:00",,,,1150.591
"2020-03-10 04:10:00",,,,1155.982
"2020-03-10 04:15:00",,,,1160.591
"2020-03-10 04:20:00",,,,1164.573
"2020-03-10 04:25:00",,,,1167.336
"2020-03-10 04:30:00",,,,1168.236
"2020-03-10 04:35:00",,,,1170.355
"2020-03-10 04:40:00",,,,1172.227
"2020-03-10 04:45:00",,,,1177.218
"2020-03-10 04:50:00",,,,1180.882
"2020-03-10 04:55:00",,,,1188.173
"2020-03-10 05:00:00",11.668,8.8,8.27,1189.355
"2020-03-10 05:05:00",,,,1193.191
"2020-03-10 05:10:00",,,,1207.745
"2020-03-10 05:15:00",,,,1214.727
"2020-03-10 05:20:00",,,,1222.345
"2020-03-10 05:25:00",,,,1229.6
"2020-03-10 05:30:00",,,,1234.309
"2020-03-10 05:35:00",,,,1242.236
"2020-03-10 05:40:00",,,,1253.927
"2020-03-10 05:45:00",,,,1267.264
"2020-03-10 05:50:00",,,,1270.9
"2020-03-10 05:55:00",,,,1281.209
"2020-03-10 06:00:00",16.123,12.83,11.98,1289.027
"2020-03-10 06:05:00",,,,1304.218
"2020-03-10 06:10:00",,,,1328.018
"2020-03-10 06:15:00",,,,1343.473
"2020-03-10 06:20:00",,,,1357.155
"2020-03-10 06:25:00",,,,1370.936
"2020-03-10 06:30:00",,,,1383.827
"2020-03-10 06:35:00",,,,1390.764
"2020-03-10 06:40:00",,,,1402.673
"2020-03-10 06:45:00",,,,1422.382
"2020-03-10 06:50:00",,,,1429.573
"2020-03-10 06:55:00",,,,1440.455
"2020-03-10 07:00:00",17.566,12.73,11.89,1447.864
"2020-03-10 07:05:00",,,,1455.355
"2020-03-10 07:10:00",,,,1476.3
"2020-03-10 07:15:00",,,,1483.936
"2020-03-10 07:20:00",,,,1495.709
"2020-03-10 07:25:00",,,,1502.582
"2020-03-10 07:30:00",,,,1509.555
"2020-03-10 07:35:00",,,,1510.955
"2020-03-10 07:40:00",,,,1510.555
"2020-03-10 07:45:00",,,,1519.773
"2020-03-10 07:50:00",,,,1519.636
"2020-03-10 07:55:00",,,,1525.118
"2020-03-10 08:00:00",18.526,16.29,15.46,1522.755
"2020-03-10 08:05:00",,,,1528.527
"2020-03-10 08:10:00",,,,1537.709
"2020-03-10 08:15:00",,,,1541.282
"2020-03-10 08:20:00",,,,1544.027
"2020-03-10 08:25:00",,,,1546.064
"2020-03-10 08:30:00",,,,1546.682
"2020-03-10 08:35:00",,,,1547.118
"2020-03-10 08:40:00",,,,1550.582
"2020-03-10 08:45:00",,,,1551.7
"2020-03-10 08:50:00",,,,1554.818
"2020-03-10 08:55:00",,,,1558.264
"2020-03-10 09:00:00",16.101,13.19,12.48,1557.264
"2020-03-10 09:05:00",,,,1553.555
"2020-03-10 09:10:00",,,,1554.027
"2020-03-10 09:15:00",,,,1559.691
"2020-03-10 09:20:00",,,,1563.918
"2020-03-10 09:25:00",,,,1567.564
"2020-03-10 09:30:00",,,,1562.718
"2020-03-10 09:35:00",,,,1561.236
"2020-03-10 09:40:00",,,,1561.973
"2020-03-10 09:45:00",,,,1561.909
"2020-03-10 09:50:00",,,,1563.036
"2020-03-10 09:55:00",,,,1558.964
"2020-03-10 10:00:00",14.925,13.16,12.54,1559.064
"2020-03-10 10:05:00",,,,1562.191
"2020-03-10 10:10:00",,,,1567.209
"2020-03-10 10:15:00",,,,1565.818
"2020-03-10 10:20:00",,,,1568.991
"2020-03-10 10:25:00",,,,1564.945
"2020-03-10 10:30:00",,,,1560.782
"2020-03-10 10:35:00",,,,1561.164
"2020-03-10 10:40:00",,,,1557.418
"2020-03-10 10:45:00",,,,1559.036
"2020-03-10 10:50:00",,,,1553.191
"2020-03-10 10:55:00",,,,1557.136
"2020-03-10 11:00:00",14.73,13.18,12.57,1559.655
"2020-03-10 11:05:00",,,,1556.736
"2020-03-10 11:10:00",,,,1553.182
"2020-03-10 11:15:00",,,,1561.564
"2020-03-10 11:20:00",,,,1557.227
"2020-03-10 11:25:00",,,,1558.9
"2020-03-10 11:30:00",,,,1556.091
"2020-03-10 11:35:00",,,,1557.027
"2020-03-10 11:40:00",,,,1553.4
"2020-03-10 11:45:00",,,,1553.082
"2020-03-10 11:50:00",,,,1554.7
"2020-03-10 11:55:00",,,,1552.809
"2020-03-10 12:00:00",14.267,13.16,12.6,1552.218
"2020-03-10 12:05:00",,,,1555.482
"2020-03-10 12:10:00",,,,1558.282
"2020-03-10 12:15:00",,,,1558.691
"2020-03-10 12:20:00",,,,1555.436
"2020-03-10 12:25:00",,,,1557.2
"2020-03-10 12:30:00",,,,1560.327
"2020-03-10 12:35:00",,,,1557.127
"2020-03-10 12:40:00",,,,1559.536
"2020-03-10 12:45:00",,,,1560.773
"2020-03-10 12:50:00",,,,1556.8
"2020-03-10 12:55:00",,,,1563.864
"2020-03-10 13:00:00",13.859,12.45,11.89,1562.118
"2020-03-10 13:05:00",,,,1565.855
"2020-03-10 13:10:00",,,,1560.564
"2020-03-10 13:15:00",,,,1556.155
"2020-03-10 13:20:00",,,,1558.509
"2020-03-10 13:25:00",,,,1564.509
"2020-03-10 13:30:00",,,,1558.336
"2020-03-10 13:35:00",,,,1563.282
"2020-03-10 13:40:00",,,,1557.018
"2020-03-10 13:45:00",,,,1558.955
"2020-03-10 13:50:00",,,,1561.8
"2020-03-10 13:55:00",,,,1558.818
"2020-03-10 14:00:00",14.438,12.97,12.34,1560.591
"2020-03-10 14:05:00",,,,1560.027
"2020-03-10 14:10:00",,,,1560.545
"2020-03-10 14:15:00",,,,1557
"2020-03-10 14:20:00",,,,1556.027
"2020-03-10 14:25:00",,,,1556.709
"2020-03-10 14:30:00",,,,1560.964
"2020-03-10 14:35:00",,,,1552.982
"2020-03-10 14:40:00",,,,1555.718
"2020-03-10 14:45:00",,,,1558.691
"2020-03-10 14:50:00",,,,1558.755
"2020-03-10 14:55:00",,,,1558.773
"2020-03-10 15:00:00",14.519,12.97,12.34,1557.991
"2020-03-10 15:05:00",,,,1555.573
"2020-03-10 15:10:00",,,,1552.336
"2020-03-10 15:15:00",,,,1554.664
"2020-03-10 15:20:00",,,,1553.8
"2020-03-10 15:25:00",,,,1553.873
"2020-03-10 15:30:00",,,,1558.5
"2020-03-10 15:35:00",,,,1564.482
"2020-03-10 15:40:00",,,,1559.918
"2020-03-10 15:45:00",,,,1565.218
"2020-03-10 15:50:00",,,,1565.273
"2020-03-10 15:55:00",,,,1560.882
"2020-03-10 16:00:00",15.622,14.67,13.95,1564.173
"2020-03-10 16:05:00",,,,1551.391
"2020-03-10 16:10:00",,,,1550.118
"2020-03-10 16:15:00",,,,1550.118
"2020-03-10 16:20:00",,,,1552.118
"2020-03-10 16:25:00",,,,1552.191
"2020-03-10 16:30:00",,,,1557.136
"2020-03-10 16:35:00",,,,1553.618
"2020-03-10 16:40:00",,,,1556.645
"2020-03-10 16:45:00",,,,1555.891
"2020-03-10 16:50:00",,,,1562.309
"2020-03-10 16:55:00",,,,1562.327
"2020-03-10 17:00:00",16.669,15.24,14.5,1567.109
"2020-03-10 17:05:00",,,,1569.309
"2020-03-10 17:10:00",,,,1565.891
"2020-03-10 17:15:00",,,,1572.073
"2020-03-10 17:20:00",,,,1570.727
"2020-03-10 17:25:00",,,,1577.4
"2020-03-10 17:30:00",,,,1584.991
"2020-03-10 17:35:00",,,,1590.036
"2020-03-10 17:40:00",,,,1593.564
"2020-03-10 17:45:00",,,,1594.073
"2020-03-10 17:50:00",,,,1596.127
"2020-03-10 17:55:00",,,,1600.327
"2020-03-10 18:00:00",19.056,17.16,16.37,1599.436
"2020-03-10 18:05:00",,,,1603.927
"2020-03-10 18:10:00",,,,1601.745
"2020-03-10 18:15:00",,,,1595.173
"2020-03-10 18:20:00",,,,1600.027
"2020-03-10 18:25:00",,,,1605.764
"2020-03-10 18:30:00",,,,1603.027
"2020-03-10 18:35:00",,,,1613.364
"2020-03-10 18:40:00",,,,1609.4
"2020-03-10 18:45:00",,,,1604.664
"2020-03-10 18:50:00",,,,1605.827
"2020-03-10 18:55:00",,,,1612.164
"2020-03-10 19:00:00",20.518,18.78,17.99,1613.918
"2020-03-10 19:05:00",,,,1612.991
"2020-03-10 19:10:00",,,,1612.045
"2020-03-10 19:15:00",,,,1625.345
"2020-03-10 19:20:00",,,,1639.645
"2020-03-10 19:25:00",,,,1642.418
"2020-03-10 19:30:00",,,,1634.827
"2020-03-10 19:35:00",,,,1645.936
"2020-03-10 19:40:00",,,,1641.645
"2020-03-10 19:45:00",,,,1639.236
"2020-03-10 19:50:00",,,,1637.091
"2020-03-10 19:55:00",,,,1639.373
"2020-03-10 20:00:00",18.973,17.43,16.64,1630.145
"2020-03-10 20:05:00",,,,1625.018
"2020-03-10 20:10:00",,,,1622.664
"2020-03-10 20:15:00",,,,1623.518
"2020-03-10 20:20:00",,,,1616.473
"2020-03-10 20:25:00",,,,1616.836
"2020-03-10 20:28:34",,,,1607.591
"2020-03-10 20:30:00",,,,1601.164
"2020-03-10 20:30:16",,,,1604.964
"2020-03-10 20:35:00",,,,1599
"2020-03-10 20:40:00",,,,1599.345
"2020-03-10 20:45:00",,,,1594.9
"2020-03-10 20:50:00",,,,1589.845
"2020-03-10 20:55:00",,,,1580.718
"2020-03-10 21:00:00",16.955,17.02,16.49,1572.927
"2020-03-10 21:05:00",,,,1576.182
"2020-03-10 21:10:00",,,,1566.7
"2020-03-10 21:15:00",,,,1561.7
"2020-03-10 21:20:00",,,,1553
"2020-03-10 21:25:00",,,,1545.273
"2020-03-10 21:30:00",,,,1538.982
"2020-03-10 21:35:00",,,,1525.309
"2020-03-10 21:40:00",,,,1521.927
"2020-03-10 21:45:00",,,,1508.455
"2020-03-10 21:50:00",,,,1498.245
"2020-03-10 21:55:00",,,,1492.018
"2020-03-10 22:00:00",15.355,14.78,14.21,1482.636
"2020-03-10 22:05:00",,,,1477.164
"2020-03-10 22:08:28",,,,1471.873
"2020-03-10 22:10:00",,,,1464.727
"2020-03-10 22:10:40",,,,1467.182
"2020-03-10 22:15:00",,,,1461.582
"2020-03-10 22:20:00",,,,1457.155
"2020-03-10 22:25:00",,,,1454.2
"2020-03-10 22:30:00",,,,1441.455
"2020-03-10 22:35:00",,,,1438.209
"2020-03-10 22:40:00",,,,1426.882
"2020-03-10 22:45:00",,,,1415.591
"2020-03-10 22:50:00",,,,1407.191
"2020-03-10 22:55:00",,,,1398.518
"2020-03-10 23:00:00",14.256,13.78,13.2,1389.655
"2020-03-10 23:05:00",,,,1378.173
"2020-03-10 23:10:00",,,,1361.836
"2020-03-10 23:15:00",,,,1355.809
"2020-03-10 23:20:00",,,,1343.936
"2020-03-10 23:25:00",,,,1343.364
"2020-03-10 23:30:00",,,,1328.7
"2020-03-10 23:35:00",,,,1322.873
"2020-03-10 23:40:00",,,,1314.127
"2020-03-10 23:45:00",,,,1305.818
"2020-03-10 23:50:00",,,,1300.582
"2020-03-10 23:55:00",,,,1292.527
"2020-03-11 00:00:00",12.436,12.21,11.81,1283.009
"2020-03-11 00:05:00",,,,1280.455
"2020-03-11 00:10:00",,,,1274.509
"2020-03-11 00:15:00",,,,1272.255
"2020-03-11 00:20:00",,,,1261.755
"2020-03-11 00:25:00",,,,1261.736
"2020-03-11 00:30:00",,,,1256.664
"2020-03-11 00:35:00",,,,1252.909
"2020-03-11 00:40:00",,,,1247.7
"2020-03-11 00:45:00",,,,1239.373
"2020-03-11 00:50:00",,,,1238.436
"2020-03-11 00:55:00",,,,1233.645
"2020-03-11 01:00:00",11.107,10.91,10.54,1232.045
"2020-03-11 01:05:00",,,,1226.564
"2020-03-11 01:10:00",,,,1220.609
"2020-03-11 01:15:00",,,,1220.118
"2020-03-11 01:20:00",,,,1212.455
"2020-03-11 01:25:00",,,,1211.482
"2020-03-11 01:30:00",,,,1209.845
"2020-03-11 01:35:00",,,,1203.282
"2020-03-11 01:40:00",,,,1203.455
"2020-03-11 01:45:00",,,,1202.673
"2020-03-11 01:50:00",,,,1192.591
"2020-03-11 01:55:00",,,,1198.4
"2020-03-11 02:00:00",9.919,9.75,9.45,1193.582
"2020-03-11 02:05:00",,,,1193.727
"2020-03-11 02:10:00",,,,1195.291
"2020-03-11 02:15:00",,,,1190.055
"2020-03-11 02:20:00",,,,1188.809
"2020-03-11 02:25:00",,,,1188.9
"2020-03-11 02:30:00",,,,1186.491
"2020-03-11 02:35:00",,,,1186.973
"2020-03-11 02:40:00",,,,1187.882
"2020-03-11 02:45:00",,,,1178.436
"2020-03-11 02:50:00",,,,1184.155
"2020-03-11 02:55:00",,,,1182.782
"2020-03-11 03:00:00",10.576,10.42,10.09,1177.555
"2020-03-11 03:05:00",,,,1181.164
"2020-03-11 03:10:00",,,,1179.4
"2020-03-11 03:15:00",,,,1178.936
"2020-03-11 03:20:00",,,,1179.918
"2020-03-11 03:25:00",,,,1180.409
"2020-03-11 03:30:00",,,,1179.327
"2020-03-11 03:35:00",,,,1177.509
"2020-03-11 03:40:00",,,,1174.491
"2020-03-11 03:45:00",,,,1178.482
"2020-03-11 03:50:00",,,,1182.9
"2020-03-11 03:55:00",,,,1181.691
"2020-03-11 04:00:00",11.051,10.87,10.52,1185.291
"2020-03-11 04:05:00",,,,1180.745
"2020-03-11 04:10:00",,,,1184.6
"2020-03-11 04:15:00",,,,1190.6
"2020-03-11 04:20:00",,,,1194.218
"2020-03-11 04:25:00",,,,1197.345
"2020-03-11 04:30:00",,,,1194.409
"2020-03-11 04:35:00",,,,1194.109
"2020-03-11 04:40:00",,,,1208.036
"2020-03-11 04:45:00",,,,1213.527
"2020-03-11 04:50:00",,,,1215.027
"2020-03-11 04:55:00",,,,1219.6
"2020-03-11 05:00:00",12.988,12.8,12.44,1218.555
"2020-03-11 05:05:00",,,,1229.909
"2020-03-11 05:10:00",,,,1247.318
"2020-03-11 05:15:00",,,,1253
"2020-03-11 05:20:00",,,,1262.845
"2020-03-11 05:25:00",,,,1259.636
"2020-03-11 05:30:00",,,,1268.773
"2020-03-11 05:35:00",,,,1277.127
"2020-03-11 05:40:00",,,,1297.318
"2020-03-11 05:45:00",,,,1305.518
"2020-03-11 05:50:00",,,,1311.845
"2020-03-11 05:55:00",,,,1322.055
"2020-03-11 06:00:00",16.05,15.11,14.41,1331.527
"2020-03-11 06:05:00",,,,1345.591
"2020-03-11 06:10:00",,,,1377.8
"2020-03-11 06:15:00",,,,1395.618
"2020-03-11 06:20:00",,,,1408.582
"2020-03-11 06:25:00",,,,1420.027
"2020-03-11 06:30:00",,,,1431.845
"2020-03-11 06:35:00",,,,1443.2
"2020-03-11 06:40:00",,,,1459.291
"2020-03-11 06:45:00",,,,1474.345
"2020-03-11 06:50:00",,,,1485.764
"2020-03-11 06:55:00",,,,1499.264
"2020-03-11 07:00:00",19.368,18.77,18.09,1510.282
"2020-03-11 07:05:00",,,,1515.218
"2020-03-11 07:10:00",,,,1530.7
"2020-03-11 07:15:00",,,,1536.909
"2020-03-11 07:20:00",,,,1547.7
